Namespace(method='qvit_lsq_qsam_sam', variant='B_32', nbits=4, data_path='/workspace/AOQ-main/AO_QAT/data', download=False, input_size=224, epochs=100, batch_size=64, workers=8, lr=0.0005, min_lr=1e-05, weight_decay=0.05, device='cuda', seed=42, output_dir='/workspace/AOQ-main/runs/google_vit_cifar100_qvit_lsq_qsam_sam_rho05_wu5_wandb_20260718_095229', finetune='auto', no_finetune=False, qsam_ratio=0.001, qsam_rho=0.5, qsam_warmup_epochs=5, debug_train_batches=0, debug_val_batches=0, print_freq=20, wandb=True, wandb_project='aoq-vit-qat', wandb_entity=None, wandb_run_name='google_vit_cifar100_qvit_lsq_qsam_sam_rho05_wu5')
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /root/.netrc.
wandb: Currently logged in as: solhee0912 (solhee0912-kookmin-university) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.26.1
wandb: Run data is saved locally in /workspace/AOQ-main/AO_QAT/vit_qvit_cifar/wandb/run-20260718_095243-lsu6ur57
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run google_vit_cifar100_qvit_lsq_qsam_sam_rho05_wu5
wandb: ⭐️ View project at https://wandb.ai/solhee0912-kookmin-university/aoq-vit-qat
wandb: 🚀 View run at https://wandb.ai/solhee0912-kookmin-university/aoq-vit-qat/runs/lsu6ur57
[google-vit] source repo: /workspace/AOQ-main/third_party/vision_transformer
train step=360 loss=1.3139 sam_loss=1.9051 avg_loss=1.1979 acc1=73.44
train step=380 loss=1.4057 sam_loss=2.0253 avg_loss=1.1976 acc1=62.50
train step=400 loss=1.3081 sam_loss=1.8811 avg_loss=1.1949 acc1=67.19
train step=420 loss=1.7130 sam_loss=2.3746 avg_loss=1.1959 acc1=59.38
train step=440 loss=1.1392 sam_loss=1.6735 avg_loss=1.1934 acc1=78.12
train step=460 loss=1.1173 sam_loss=1.6181 avg_loss=1.1926 acc1=75.00
train step=480 loss=1.2063 sam_loss=1.8033 avg_loss=1.1936 acc1=65.62
train step=500 loss=1.3650 sam_loss=2.0441 avg_loss=1.1942 acc1=64.06
train step=520 loss=1.3041 sam_loss=1.8693 avg_loss=1.1935 acc1=62.50
train step=540 loss=0.9301 sam_loss=1.4560 avg_loss=1.1942 acc1=81.25
train step=560 loss=1.2774 sam_loss=1.8276 avg_loss=1.1930 acc1=64.06
train step=580 loss=1.1944 sam_loss=1.7400 avg_loss=1.1916 acc1=73.44
train step=600 loss=1.1831 sam_loss=1.8573 avg_loss=1.1876 acc1=65.62
train step=620 loss=1.3248 sam_loss=1.9504 avg_loss=1.1875 acc1=65.62
train step=640 loss=1.2983 sam_loss=1.8806 avg_loss=1.1867 acc1=67.19
train step=660 loss=1.4290 sam_loss=2.0268 avg_loss=1.1871 acc1=62.50
train step=680 loss=1.1580 sam_loss=1.6979 avg_loss=1.1890 acc1=75.00
train step=700 loss=1.5067 sam_loss=2.0235 avg_loss=1.1899 acc1=65.62
train step=720 loss=1.3270 sam_loss=1.9179 avg_loss=1.1914 acc1=70.31
train step=740 loss=1.0255 sam_loss=1.5980 avg_loss=1.1906 acc1=71.88
train step=760 loss=1.3655 sam_loss=1.9229 avg_loss=1.1919 acc1=67.19
train step=780 loss=1.1083 sam_loss=1.6848 avg_loss=1.1925 acc1=68.75
epoch=29 train_acc1=70.657 val_acc1=87.770 val_acc5=98.640 best=87.910
train step=0 loss=1.2707 sam_loss=1.8811 avg_loss=1.2707 acc1=70.31
train step=20 loss=0.9297 sam_loss=1.5297 avg_loss=1.1695 acc1=75.00
train step=40 loss=1.3653 sam_loss=2.0108 avg_loss=1.1911 acc1=65.62
train step=60 loss=1.3321 sam_loss=1.9925 avg_loss=1.1901 acc1=67.19
train step=80 loss=1.4969 sam_loss=2.0863 avg_loss=1.1931 acc1=57.81
train step=100 loss=1.0571 sam_loss=1.6818 avg_loss=1.1881 acc1=71.88
train step=120 loss=1.2374 sam_loss=1.8556 avg_loss=1.1838 acc1=71.88
train step=140 loss=1.1915 sam_loss=1.7253 avg_loss=1.1821 acc1=70.31
train step=160 loss=1.2506 sam_loss=1.6894 avg_loss=1.1808 acc1=65.62
train step=180 loss=1.3663 sam_loss=1.9170 avg_loss=1.1768 acc1=68.75
train step=200 loss=0.9293 sam_loss=1.5891 avg_loss=1.1808 acc1=78.12
train step=220 loss=0.9572 sam_loss=1.5292 avg_loss=1.1899 acc1=78.12
train step=240 loss=1.0626 sam_loss=1.6263 avg_loss=1.1850 acc1=75.00
train step=260 loss=1.2764 sam_loss=1.8404 avg_loss=1.1829 acc1=64.06
train step=280 loss=0.9789 sam_loss=1.5179 avg_loss=1.1854 acc1=81.25
train step=300 loss=1.1395 sam_loss=1.6865 avg_loss=1.1867 acc1=75.00
train step=320 loss=1.4272 sam_loss=2.0573 avg_loss=1.1892 acc1=68.75
train step=340 loss=1.0298 sam_loss=1.6053 avg_loss=1.1916 acc1=76.56
train step=360 loss=1.1907 sam_loss=1.7333 avg_loss=1.1914 acc1=71.88
train step=380 loss=1.3688 sam_loss=1.9715 avg_loss=1.1927 acc1=68.75
train step=400 loss=1.2243 sam_loss=1.8422 avg_loss=1.1942 acc1=67.19
train step=420 loss=1.2039 sam_loss=1.7421 avg_loss=1.1895 acc1=68.75
train step=440 loss=1.2133 sam_loss=1.8166 avg_loss=1.1892 acc1=68.75
train step=460 loss=1.0010 sam_loss=1.5429 avg_loss=1.1883 acc1=82.81
train step=480 loss=1.0428 sam_loss=1.4875 avg_loss=1.1882 acc1=75.00
train step=500 loss=1.2319 sam_loss=1.8830 avg_loss=1.1907 acc1=70.31
train step=520 loss=1.2463 sam_loss=1.8630 avg_loss=1.1935 acc1=70.31
train step=540 loss=0.9283 sam_loss=1.4958 avg_loss=1.1937 acc1=78.12
train step=560 loss=0.9911 sam_loss=1.4993 avg_loss=1.1949 acc1=75.00
train step=580 loss=1.3241 sam_loss=1.9915 avg_loss=1.1955 acc1=68.75
train step=600 loss=1.2301 sam_loss=1.8011 avg_loss=1.1937 acc1=76.56
train step=620 loss=1.0594 sam_loss=1.5772 avg_loss=1.1929 acc1=76.56
train step=640 loss=1.3585 sam_loss=1.9731 avg_loss=1.1935 acc1=68.75
train step=660 loss=1.1375 sam_loss=1.7274 avg_loss=1.1944 acc1=67.19
train step=680 loss=0.9756 sam_loss=1.5550 avg_loss=1.1943 acc1=76.56
train step=700 loss=1.2042 sam_loss=1.8231 avg_loss=1.1938 acc1=71.88
train step=720 loss=1.1885 sam_loss=1.7834 avg_loss=1.1908 acc1=68.75
train step=740 loss=1.2959 sam_loss=1.8493 avg_loss=1.1904 acc1=65.62
train step=760 loss=1.0624 sam_loss=1.6872 avg_loss=1.1888 acc1=76.56
train step=780 loss=1.3981 sam_loss=1.9770 avg_loss=1.1878 acc1=62.50
epoch=30 train_acc1=70.821 val_acc1=87.800 val_acc5=98.700 best=87.910
train step=0 loss=1.0955 sam_loss=1.6041 avg_loss=1.0955 acc1=73.44
train step=20 loss=1.1871 sam_loss=1.7154 avg_loss=1.2077 acc1=71.88
train step=40 loss=1.2116 sam_loss=1.7440 avg_loss=1.2127 acc1=73.44
train step=60 loss=1.2295 sam_loss=1.8264 avg_loss=1.1974 acc1=67.19
train step=80 loss=1.4417 sam_loss=1.9374 avg_loss=1.1954 acc1=65.62
train step=100 loss=0.9958 sam_loss=1.5684 avg_loss=1.2022 acc1=75.00
train step=120 loss=1.0819 sam_loss=1.6126 avg_loss=1.1906 acc1=75.00
train step=140 loss=1.2821 sam_loss=1.8598 avg_loss=1.1874 acc1=64.06
train step=160 loss=1.2612 sam_loss=1.8055 avg_loss=1.1865 acc1=68.75
train step=180 loss=0.9538 sam_loss=1.5468 avg_loss=1.1786 acc1=75.00
train step=200 loss=1.0707 sam_loss=1.6479 avg_loss=1.1747 acc1=78.12
train step=220 loss=1.3040 sam_loss=1.8522 avg_loss=1.1773 acc1=67.19
train step=240 loss=1.3805 sam_loss=1.9553 avg_loss=1.1776 acc1=67.19
train step=260 loss=0.9402 sam_loss=1.5206 avg_loss=1.1757 acc1=78.12
train step=280 loss=1.3831 sam_loss=2.0397 avg_loss=1.1778 acc1=60.94
train step=300 loss=1.0279 sam_loss=1.5580 avg_loss=1.1747 acc1=78.12
train step=320 loss=1.3783 sam_loss=1.9558 avg_loss=1.1746 acc1=64.06
train step=340 loss=1.1485 sam_loss=1.7770 avg_loss=1.1780 acc1=71.88
train step=360 loss=1.3291 sam_loss=1.9196 avg_loss=1.1759 acc1=64.06
train step=380 loss=1.1978 sam_loss=1.7489 avg_loss=1.1756 acc1=68.75
train step=400 loss=0.7356 sam_loss=1.2226 avg_loss=1.1777 acc1=85.94
train step=420 loss=1.1731 sam_loss=1.7858 avg_loss=1.1803 acc1=71.88
train step=440 loss=1.2060 sam_loss=1.7132 avg_loss=1.1784 acc1=73.44
train step=460 loss=1.0821 sam_loss=1.7038 avg_loss=1.1783 acc1=75.00
train step=480 loss=1.4353 sam_loss=1.9121 avg_loss=1.1790 acc1=70.31
train step=500 loss=0.9499 sam_loss=1.4747 avg_loss=1.1766 acc1=79.69
train step=520 loss=1.1916 sam_loss=1.7836 avg_loss=1.1743 acc1=71.88
train step=540 loss=1.0772 sam_loss=1.6427 avg_loss=1.1737 acc1=75.00
train step=560 loss=1.2267 sam_loss=1.8589 avg_loss=1.1750 acc1=71.88
train step=580 loss=1.1632 sam_loss=1.7222 avg_loss=1.1759 acc1=73.44
train step=600 loss=1.2945 sam_loss=1.8107 avg_loss=1.1769 acc1=65.62
train step=620 loss=1.2973 sam_loss=1.8100 avg_loss=1.1790 acc1=65.62
train step=640 loss=1.1679 sam_loss=1.8288 avg_loss=1.1764 acc1=67.19
train step=660 loss=1.4459 sam_loss=2.0670 avg_loss=1.1781 acc1=64.06
train step=680 loss=1.1749 sam_loss=1.7648 avg_loss=1.1776 acc1=64.06
train step=700 loss=0.8266 sam_loss=1.3075 avg_loss=1.1762 acc1=76.56
train step=720 loss=1.1350 sam_loss=1.7253 avg_loss=1.1770 acc1=71.88
train step=740 loss=1.1223 sam_loss=1.6970 avg_loss=1.1760 acc1=70.31
train step=760 loss=0.9540 sam_loss=1.5099 avg_loss=1.1752 acc1=75.00
train step=780 loss=1.1670 sam_loss=1.7752 avg_loss=1.1745 acc1=68.75
epoch=31 train_acc1=71.211 val_acc1=87.950 val_acc5=98.660 best=87.950
train step=0 loss=1.0294 sam_loss=1.6187 avg_loss=1.0294 acc1=75.00
train step=20 loss=1.0241 sam_loss=1.6037 avg_loss=1.1215 acc1=71.88
train step=40 loss=1.3344 sam_loss=1.9774 avg_loss=1.0999 acc1=65.62
train step=60 loss=1.1626 sam_loss=1.7090 avg_loss=1.1217 acc1=68.75
train step=80 loss=1.2139 sam_loss=1.7849 avg_loss=1.1252 acc1=67.19
train step=100 loss=1.1123 sam_loss=1.6681 avg_loss=1.1215 acc1=70.31
train step=120 loss=1.0481 sam_loss=1.6208 avg_loss=1.1163 acc1=75.00
train step=140 loss=1.5873 sam_loss=2.1660 avg_loss=1.1262 acc1=60.94
train step=160 loss=1.5361 sam_loss=2.2059 avg_loss=1.1392 acc1=60.94
train step=180 loss=0.9862 sam_loss=1.5327 avg_loss=1.1392 acc1=75.00
train step=200 loss=1.1344 sam_loss=1.7132 avg_loss=1.1416 acc1=68.75
train step=220 loss=1.0455 sam_loss=1.6229 avg_loss=1.1439 acc1=71.88
train step=240 loss=1.3464 sam_loss=1.9581 avg_loss=1.1429 acc1=67.19
train step=260 loss=1.0080 sam_loss=1.6414 avg_loss=1.1392 acc1=71.88
train step=280 loss=1.0730 sam_loss=1.5933 avg_loss=1.1426 acc1=75.00
train step=300 loss=1.1589 sam_loss=1.6976 avg_loss=1.1446 acc1=71.88
train step=320 loss=1.3821 sam_loss=1.9642 avg_loss=1.1456 acc1=64.06
train step=340 loss=1.2081 sam_loss=1.6871 avg_loss=1.1471 acc1=71.88
train step=360 loss=1.4850 sam_loss=2.1143 avg_loss=1.1489 acc1=57.81
train step=380 loss=1.4633 sam_loss=2.0736 avg_loss=1.1523 acc1=60.94
train step=400 loss=1.2921 sam_loss=1.8792 avg_loss=1.1519 acc1=67.19
train step=420 loss=1.1235 sam_loss=1.6627 avg_loss=1.1498 acc1=71.88
train step=440 loss=1.5149 sam_loss=2.1258 avg_loss=1.1483 acc1=60.94
train step=460 loss=0.9689 sam_loss=1.4728 avg_loss=1.1479 acc1=76.56
train step=480 loss=0.9663 sam_loss=1.5213 avg_loss=1.1455 acc1=78.12
train step=500 loss=1.1606 sam_loss=1.6661 avg_loss=1.1453 acc1=75.00
train step=520 loss=0.9633 sam_loss=1.4563 avg_loss=1.1463 acc1=73.44
train step=540 loss=1.6687 sam_loss=2.2494 avg_loss=1.1496 acc1=59.38
train step=560 loss=0.9531 sam_loss=1.4588 avg_loss=1.1490 acc1=78.12
train step=580 loss=1.2199 sam_loss=1.8033 avg_loss=1.1509 acc1=70.31
train step=600 loss=1.1243 sam_loss=1.6377 avg_loss=1.1507 acc1=70.31
train step=620 loss=0.9956 sam_loss=1.4948 avg_loss=1.1514 acc1=75.00
train step=640 loss=1.3167 sam_loss=1.9547 avg_loss=1.1546 acc1=70.31
train step=660 loss=1.1107 sam_loss=1.6132 avg_loss=1.1557 acc1=71.88
train step=680 loss=1.1040 sam_loss=1.6895 avg_loss=1.1544 acc1=73.44
train step=700 loss=0.9787 sam_loss=1.5165 avg_loss=1.1541 acc1=78.12
train step=720 loss=1.4006 sam_loss=1.9402 avg_loss=1.1553 acc1=65.62
train step=740 loss=0.9043 sam_loss=1.3998 avg_loss=1.1556 acc1=81.25
train step=760 loss=0.9737 sam_loss=1.5340 avg_loss=1.1535 acc1=79.69
train step=780 loss=1.1102 sam_loss=1.6981 avg_loss=1.1528 acc1=75.00
epoch=32 train_acc1=72.007 val_acc1=88.060 val_acc5=98.620 best=88.060
train step=0 loss=1.1688 sam_loss=1.7201 avg_loss=1.1688 acc1=70.31
train step=20 loss=1.1084 sam_loss=1.6687 avg_loss=1.1065 acc1=70.31
train step=40 loss=1.1290 sam_loss=1.6914 avg_loss=1.0961 acc1=73.44
train step=60 loss=1.2408 sam_loss=1.8305 avg_loss=1.1060 acc1=68.75
train step=80 loss=0.8666 sam_loss=1.3484 avg_loss=1.1305 acc1=78.12
train step=100 loss=1.1336 sam_loss=1.7190 avg_loss=1.1278 acc1=75.00
train step=120 loss=1.0858 sam_loss=1.6027 avg_loss=1.1312 acc1=76.56
train step=140 loss=1.1855 sam_loss=1.8343 avg_loss=1.1398 acc1=65.62
train step=160 loss=1.0086 sam_loss=1.5774 avg_loss=1.1339 acc1=76.56
train step=180 loss=1.3091 sam_loss=1.9139 avg_loss=1.1317 acc1=64.06
train step=200 loss=1.1942 sam_loss=1.8082 avg_loss=1.1362 acc1=71.88
train step=220 loss=1.3815 sam_loss=1.9478 avg_loss=1.1370 acc1=65.62
train step=240 loss=1.0966 sam_loss=1.6449 avg_loss=1.1417 acc1=75.00
train step=260 loss=1.1506 sam_loss=1.6920 avg_loss=1.1458 acc1=71.88
train step=280 loss=0.8784 sam_loss=1.4561 avg_loss=1.1423 acc1=75.00
train step=300 loss=1.1560 sam_loss=1.7212 avg_loss=1.1389 acc1=68.75
train step=320 loss=1.0281 sam_loss=1.6143 avg_loss=1.1401 acc1=78.12
train step=340 loss=1.2466 sam_loss=1.7573 avg_loss=1.1414 acc1=71.88
train step=360 loss=1.0689 sam_loss=1.5971 avg_loss=1.1417 acc1=75.00
train step=380 loss=1.0650 sam_loss=1.6225 avg_loss=1.1434 acc1=73.44
train step=400 loss=0.9713 sam_loss=1.5241 avg_loss=1.1425 acc1=76.56
train step=420 loss=1.3907 sam_loss=1.9901 avg_loss=1.1458 acc1=65.62
train step=440 loss=0.9917 sam_loss=1.5287 avg_loss=1.1438 acc1=75.00
train step=460 loss=0.7508 sam_loss=1.2255 avg_loss=1.1441 acc1=79.69
train step=480 loss=1.0365 sam_loss=1.5985 avg_loss=1.1477 acc1=76.56
train step=500 loss=1.1017 sam_loss=1.5961 avg_loss=1.1486 acc1=75.00
train step=520 loss=1.4555 sam_loss=2.0379 avg_loss=1.1505 acc1=68.75
train step=540 loss=1.4907 sam_loss=2.1273 avg_loss=1.1510 acc1=70.31
train step=560 loss=1.1060 sam_loss=1.7198 avg_loss=1.1522 acc1=70.31
train step=580 loss=1.2021 sam_loss=1.7137 avg_loss=1.1534 acc1=70.31
train step=600 loss=1.4509 sam_loss=2.0935 avg_loss=1.1550 acc1=67.19
train step=620 loss=0.8744 sam_loss=1.4710 avg_loss=1.1525 acc1=76.56
train step=640 loss=0.8904 sam_loss=1.3869 avg_loss=1.1522 acc1=79.69
train step=660 loss=0.9900 sam_loss=1.5160 avg_loss=1.1512 acc1=76.56
train step=680 loss=1.2441 sam_loss=1.8774 avg_loss=1.1513 acc1=73.44
train step=700 loss=1.0540 sam_loss=1.7429 avg_loss=1.1504 acc1=71.88
train step=720 loss=1.2442 sam_loss=1.9323 avg_loss=1.1491 acc1=70.31
train step=740 loss=1.0521 sam_loss=1.6014 avg_loss=1.1490 acc1=71.88
train step=760 loss=1.2616 sam_loss=1.9140 avg_loss=1.1475 acc1=70.31
train step=780 loss=1.0734 sam_loss=1.5526 avg_loss=1.1476 acc1=75.00
epoch=33 train_acc1=71.829 val_acc1=88.370 val_acc5=98.700 best=88.370
train step=0 loss=1.1642 sam_loss=1.7255 avg_loss=1.1642 acc1=73.44
train step=20 loss=1.0104 sam_loss=1.5757 avg_loss=1.0800 acc1=78.12
train step=40 loss=1.1090 sam_loss=1.6587 avg_loss=1.0928 acc1=71.88
train step=60 loss=1.0221 sam_loss=1.6309 avg_loss=1.1140 acc1=75.00
train step=80 loss=0.8764 sam_loss=1.3352 avg_loss=1.0849 acc1=79.69
train step=100 loss=0.9972 sam_loss=1.4702 avg_loss=1.0898 acc1=68.75
train step=120 loss=1.3322 sam_loss=1.9820 avg_loss=1.0961 acc1=70.31
train step=140 loss=0.9464 sam_loss=1.4858 avg_loss=1.0986 acc1=73.44
train step=160 loss=1.1317 sam_loss=1.6988 avg_loss=1.1002 acc1=75.00
train step=180 loss=1.4331 sam_loss=2.0326 avg_loss=1.1091 acc1=64.06
train step=200 loss=1.0840 sam_loss=1.5783 avg_loss=1.1191 acc1=73.44
train step=220 loss=1.1082 sam_loss=1.6132 avg_loss=1.1271 acc1=76.56
train step=240 loss=1.0738 sam_loss=1.6345 avg_loss=1.1240 acc1=71.88
train step=260 loss=1.3845 sam_loss=1.9464 avg_loss=1.1216 acc1=65.62
train step=280 loss=1.0282 sam_loss=1.4987 avg_loss=1.1182 acc1=76.56
train step=300 loss=1.2493 sam_loss=1.8447 avg_loss=1.1235 acc1=73.44
train step=320 loss=1.4655 sam_loss=2.0956 avg_loss=1.1288 acc1=64.06
train step=340 loss=0.7428 sam_loss=1.2644 avg_loss=1.1322 acc1=92.19
train step=360 loss=1.0389 sam_loss=1.5631 avg_loss=1.1299 acc1=73.44
train step=380 loss=1.3244 sam_loss=1.9124 avg_loss=1.1272 acc1=68.75
train step=400 loss=1.2753 sam_loss=1.8924 avg_loss=1.1259 acc1=68.75
train step=420 loss=1.0403 sam_loss=1.6223 avg_loss=1.1250 acc1=73.44
train step=440 loss=1.2577 sam_loss=1.7805 avg_loss=1.1248 acc1=65.62
train step=460 loss=1.2994 sam_loss=1.8973 avg_loss=1.1279 acc1=68.75
train step=480 loss=1.0725 sam_loss=1.5900 avg_loss=1.1310 acc1=71.88
train step=500 loss=0.9045 sam_loss=1.4437 avg_loss=1.1323 acc1=76.56
train step=520 loss=1.3436 sam_loss=1.9581 avg_loss=1.1314 acc1=65.62
train step=540 loss=1.0187 sam_loss=1.4851 avg_loss=1.1324 acc1=79.69
train step=560 loss=1.0825 sam_loss=1.6979 avg_loss=1.1321 acc1=70.31
train step=580 loss=1.1892 sam_loss=1.7370 avg_loss=1.1307 acc1=75.00
train step=600 loss=0.9742 sam_loss=1.5325 avg_loss=1.1320 acc1=79.69
train step=620 loss=0.9564 sam_loss=1.4675 avg_loss=1.1331 acc1=84.38
train step=640 loss=1.1850 sam_loss=1.6995 avg_loss=1.1341 acc1=79.69
train step=660 loss=1.1709 sam_loss=1.7403 avg_loss=1.1352 acc1=70.31
train step=680 loss=1.2363 sam_loss=1.8159 avg_loss=1.1351 acc1=67.19
train step=700 loss=1.3498 sam_loss=1.8965 avg_loss=1.1381 acc1=64.06
train step=720 loss=1.0427 sam_loss=1.6213 avg_loss=1.1371 acc1=73.44
train step=740 loss=1.2403 sam_loss=1.7332 avg_loss=1.1383 acc1=70.31
train step=760 loss=1.2626 sam_loss=1.8377 avg_loss=1.1385 acc1=65.62
train step=780 loss=1.0744 sam_loss=1.6950 avg_loss=1.1375 acc1=75.00
epoch=34 train_acc1=72.061 val_acc1=88.130 val_acc5=98.670 best=88.370
train step=0 loss=1.1456 sam_loss=1.7160 avg_loss=1.1456 acc1=70.31
train step=20 loss=1.3039 sam_loss=1.9229 avg_loss=1.1232 acc1=67.19
train step=40 loss=1.1615 sam_loss=1.7131 avg_loss=1.1153 acc1=71.88
train step=60 loss=1.0291 sam_loss=1.5402 avg_loss=1.1228 acc1=76.56
train step=80 loss=1.0305 sam_loss=1.5686 avg_loss=1.1177 acc1=78.12
train step=100 loss=1.0704 sam_loss=1.6847 avg_loss=1.1134 acc1=75.00
train step=120 loss=1.1404 sam_loss=1.6796 avg_loss=1.1169 acc1=68.75
train step=140 loss=1.3102 sam_loss=1.8420 avg_loss=1.1177 acc1=67.19
train step=160 loss=1.1309 sam_loss=1.6697 avg_loss=1.1176 acc1=70.31
train step=180 loss=0.9310 sam_loss=1.4242 avg_loss=1.1218 acc1=76.56
train step=200 loss=0.8208 sam_loss=1.4085 avg_loss=1.1204 acc1=79.69
train step=220 loss=1.5649 sam_loss=2.1566 avg_loss=1.1204 acc1=64.06
train step=240 loss=1.1462 sam_loss=1.7609 avg_loss=1.1207 acc1=68.75
train step=260 loss=1.4470 sam_loss=2.0988 avg_loss=1.1268 acc1=67.19
train step=280 loss=1.2296 sam_loss=1.8692 avg_loss=1.1303 acc1=67.19
train step=300 loss=1.1785 sam_loss=1.7016 avg_loss=1.1334 acc1=71.88
train step=320 loss=0.8043 sam_loss=1.2795 avg_loss=1.1295 acc1=78.12
train step=340 loss=1.0682 sam_loss=1.6384 avg_loss=1.1318 acc1=75.00
train step=360 loss=1.0376 sam_loss=1.5255 avg_loss=1.1321 acc1=75.00
train step=380 loss=0.8829 sam_loss=1.4470 avg_loss=1.1336 acc1=78.12
train step=400 loss=1.0144 sam_loss=1.6042 avg_loss=1.1336 acc1=73.44
train step=420 loss=1.0563 sam_loss=1.5431 avg_loss=1.1305 acc1=78.12
train step=440 loss=0.9611 sam_loss=1.5259 avg_loss=1.1284 acc1=75.00
train step=460 loss=1.3876 sam_loss=1.9547 avg_loss=1.1257 acc1=68.75
train step=480 loss=0.8916 sam_loss=1.4102 avg_loss=1.1242 acc1=76.56
train step=500 loss=1.0290 sam_loss=1.5670 avg_loss=1.1248 acc1=75.00
train step=520 loss=1.0637 sam_loss=1.6021 avg_loss=1.1243 acc1=73.44
train step=540 loss=0.9224 sam_loss=1.4261 avg_loss=1.1236 acc1=79.69
train step=560 loss=1.3491 sam_loss=1.9490 avg_loss=1.1240 acc1=67.19
train step=580 loss=0.7810 sam_loss=1.3000 avg_loss=1.1232 acc1=84.38
train step=600 loss=1.1814 sam_loss=1.7802 avg_loss=1.1251 acc1=65.62
train step=620 loss=0.9806 sam_loss=1.5929 avg_loss=1.1256 acc1=71.88
train step=640 loss=1.0526 sam_loss=1.5643 avg_loss=1.1244 acc1=75.00
train step=660 loss=1.3725 sam_loss=1.9425 avg_loss=1.1258 acc1=60.94
train step=680 loss=1.2013 sam_loss=1.7476 avg_loss=1.1261 acc1=70.31
train step=700 loss=1.2901 sam_loss=1.8121 avg_loss=1.1281 acc1=71.88
train step=720 loss=1.2747 sam_loss=1.8342 avg_loss=1.1265 acc1=65.62
train step=740 loss=1.0592 sam_loss=1.6333 avg_loss=1.1266 acc1=75.00
train step=760 loss=1.0078 sam_loss=1.5632 avg_loss=1.1233 acc1=71.88
train step=780 loss=1.2099 sam_loss=1.7720 avg_loss=1.1240 acc1=70.31
epoch=35 train_acc1=72.563 val_acc1=88.320 val_acc5=98.810 best=88.370
train step=0 loss=1.1006 sam_loss=1.6735 avg_loss=1.1006 acc1=68.75
train step=20 loss=1.1193 sam_loss=1.7235 avg_loss=1.1286 acc1=71.88
train step=40 loss=1.0834 sam_loss=1.6724 avg_loss=1.0881 acc1=68.75
train step=60 loss=1.1539 sam_loss=1.7792 avg_loss=1.0954 acc1=70.31
train step=80 loss=0.9481 sam_loss=1.5222 avg_loss=1.0833 acc1=78.12
train step=100 loss=0.8846 sam_loss=1.3954 avg_loss=1.0814 acc1=73.44
train step=120 loss=0.8689 sam_loss=1.4261 avg_loss=1.0867 acc1=75.00
train step=140 loss=0.8895 sam_loss=1.3732 avg_loss=1.0753 acc1=82.81
train step=160 loss=1.0317 sam_loss=1.5981 avg_loss=1.0785 acc1=76.56
train step=180 loss=1.3182 sam_loss=1.8758 avg_loss=1.0827 acc1=65.62
train step=200 loss=0.8628 sam_loss=1.3657 avg_loss=1.0924 acc1=85.94
train step=220 loss=0.9618 sam_loss=1.4776 avg_loss=1.0949 acc1=73.44
train step=240 loss=1.0446 sam_loss=1.5933 avg_loss=1.0918 acc1=76.56
train step=260 loss=1.1658 sam_loss=1.7210 avg_loss=1.0927 acc1=78.12
train step=280 loss=1.2113 sam_loss=1.8133 avg_loss=1.0936 acc1=68.75
train step=300 loss=1.3135 sam_loss=1.8664 avg_loss=1.0945 acc1=67.19
train step=320 loss=1.1561 sam_loss=1.6385 avg_loss=1.0980 acc1=68.75
train step=340 loss=1.4411 sam_loss=2.0677 avg_loss=1.1006 acc1=67.19
train step=360 loss=0.7209 sam_loss=1.1452 avg_loss=1.0972 acc1=87.50
train step=380 loss=1.0750 sam_loss=1.6034 avg_loss=1.0972 acc1=75.00
train step=400 loss=1.3251 sam_loss=1.8436 avg_loss=1.0961 acc1=73.44
train step=420 loss=0.9739 sam_loss=1.4844 avg_loss=1.0926 acc1=75.00
train step=440 loss=0.7765 sam_loss=1.2930 avg_loss=1.0921 acc1=82.81
train step=460 loss=1.0416 sam_loss=1.6689 avg_loss=1.0917 acc1=71.88
train step=480 loss=1.0550 sam_loss=1.6136 avg_loss=1.0929 acc1=73.44
train step=500 loss=1.1731 sam_loss=1.7249 avg_loss=1.0954 acc1=73.44
train step=520 loss=1.1136 sam_loss=1.6057 avg_loss=1.0928 acc1=73.44
train step=540 loss=1.3736 sam_loss=1.9244 avg_loss=1.0953 acc1=60.94
train step=560 loss=1.1796 sam_loss=1.7724 avg_loss=1.0959 acc1=75.00
train step=580 loss=1.3324 sam_loss=1.9200 avg_loss=1.0953 acc1=60.94
train step=600 loss=0.9321 sam_loss=1.4658 avg_loss=1.0949 acc1=79.69
train step=620 loss=1.2355 sam_loss=1.8856 avg_loss=1.0957 acc1=65.62
train step=640 loss=1.4222 sam_loss=1.9763 avg_loss=1.0954 acc1=64.06
train step=660 loss=1.0753 sam_loss=1.6519 avg_loss=1.0958 acc1=75.00
train step=680 loss=1.1994 sam_loss=1.6835 avg_loss=1.0966 acc1=76.56
train step=700 loss=1.3761 sam_loss=1.9717 avg_loss=1.0966 acc1=62.50
train step=720 loss=1.3513 sam_loss=1.9215 avg_loss=1.0996 acc1=65.62
train step=740 loss=1.1444 sam_loss=1.7498 avg_loss=1.0984 acc1=71.88
train step=760 loss=1.1038 sam_loss=1.6877 avg_loss=1.0993 acc1=73.44
